,FECHAS,PRECIO-usd,MARKET_CAP-usd,TOTAL_VOLUMES,COIN_ID
1081,2022-12-18,1.0013050423898513,66069871457.42192,22424852850.92593,tether
1082,2022-12-19,1.0005075196236295,66163136479.42052,14641156832.51097,tether
1083,2022-12-20,0.9994192299019654,66174433958.500084,22583858366.235508,tether
1084,2022-12-21,1.0001087597169165,66210497794.15593,28627896473.676464,tether
1085,2022-12-22,1.0006214529552226,66222410592.693405,19605882459.766457,tether
1086,2022-12-23,1.0005575780454534,66253234080.76853,21251719991.77933,tether
1087,2022-12-24,1.0004875013039103,66290527437.95575,21612186149.70171,tether
1088,2022-12-25,1.000493371410415,66280331784.85776,11471482054.973747,tether
1089,2022-12-26,1.0008016533688182,66260084337.19826,15329932244.94944,tether
1090,2022-12-27,1.0001602007784558,66289979631.46615,15260309705.268675,tether
1091,2022-12-28,0.999994355125136,66241360621.11682,20212268347.182465,tether
1092,2022-12-29,0.9998142789375868,66232030177.68255,23443876809.13928,tether
1093,2022-12-30,1.0003044019616685,66255815696.12944,20857568338.996128,tether
1094,2022-12-31,1.0000444342954482,66279043570.31453,20613839547.6005,tether
1095,2023-01-01,1.00012617702721,66226451754.38176,13764722594.02165,tether
1096,2023-01-02,1.0005637325821952,66301858477.74817,11425365866.765827,tether
1097,2023-01-03,1.0001788538417578,66223251669.25232,17265085804.683693,tether
1098,2023-01-04,1.0000540133479403,66274058933.38085,19667731491.260685,tether
1099,2023-01-05,1.0001685921325143,66245545660.29001,26466084967.556084,tether
1100,2023-01-06,1.0000227432797348,66278648652.01702,20090153260.798477,tether
1101,2023-01-07,1.0000023574831551,66263334312.75015,26274408965.5278,tether
1102,2023-01-08,1.000490589115965,66272451611.88523,13126628968.52074,tether
1103,2023-01-09,1.000345081317441,66295359783.54114,16557290439.478527,tether
1104,2023-01-10,1.000744690234985,66315047027.9915,38371608148.876945,tether
1105,2023-01-11,1.0001733499696177,66307828854.78396,30382590558.23174,tether
1106,2023-01-12,1.0009970234359808,65470424457.41479,32900275874.211308,tether
1107,2023-01-13,1.000375015855062,66278004907.72334,56073842995.37737,tether
1108,2023-01-14,1.000600970171644,66317495370.291145,47848357206.29852,tether
1109,2023-01-15,1.0005018241031975,66305842236.8753,67079943134.02112,tether
1110,2023-01-16,1.0000898168712178,66370266581.06579,33492739683.695633,tether
1111,2023-01-17,1.0001305682838262,66315382010.56667,44340026378.20709,tether
1112,2023-01-18,1.0001525686214603,66472290219.18532,40916940820.362335,tether
1113,2023-01-19,1.0012953124770996,66549279927.0732,52187459970.83677,tether
1114,2023-01-20,1.0004474545861697,66542669715.76394,33784531494.328762,tether
1115,2023-01-21,1.0007310830194815,66542663619.61765,46265487171.216606,tether
1116,2023-01-22,1.0000225976213348,66376505551.62937,52081373665.21727,tether
1117,2023-01-23,1.0008467713701092,66739726193.22115,42222010836.61702,tether
1118,2023-01-24,1.0021084955738102,66692161993.527954,45160860744.9084,tether
1119,2023-01-25,0.9996823898445337,66885882203.16084,43370440803.62482,tether
1120,2023-01-26,1.0020012803465694,67139928234.07279,51482340092.66992,tether
1121,2023-01-27,1.000460898497005,67240886056.865845,45669776007.21412,tether
1122,2023-01-28,1.0012324453315866,67373574300.06389,46018664576.11246,tether
1123,2023-01-29,1.000894574927383,67569736303.8954,28907188582.269924,tether
1124,2023-01-30,1.0012925681988971,67687123254.52642,44842327473.842926,tether
1125,2023-01-31,1.0014201495011363,67779797060.88225,49267517476.44744,tether
1126,2023-02-01,1.0007402382204014,67834965073.44664,41165769630.836136,tether
1127,2023-02-02,1.0011515412050378,67846146300.35402,47555216435.57039,tether
1128,2023-02-03,1.0021261840493765,67892950614.04458,57189832973.14415,tether
1129,2023-02-04,1.0003629998909176,68042153687.37086,50793632471.502014,tether
1130,2023-02-05,1.0011961843414285,67944713474.216835,29838048924.02014,tether
1131,2023-02-06,1.000267950858493,68114172206.9055,37086074965.91123,tether
1132,2023-02-07,0.9999977658204721,68043274844.16859,40249156561.89053,tether
1133,2023-02-08,1.0007269125254412,68265208037.89304,48461129566.939766,tether
1134,2023-02-09,1.0002810515274163,68160499147.645515,49961937748.3102,tether
1135,2023-02-10,1.0005512711243139,68193338996.94423,64697984566.80292,tether
1136,2023-02-11,0.9998770257536755,68366557129.943596,52760189299.02264,tether
1137,2023-02-12,1.001219522060017,68457150720.6405,29798554738.12227,tether
1138,2023-02-13,1.0007546303535833,68490999406.460625,32098131137.762363,tether
1139,2023-02-14,1.000397470820415,68427597807.13527,58531239696.66817,tether
1140,2023-02-15,1.0007037602970557,69541171926.41,60633824927.9751,tether
1141,2023-02-16,0.9998335813969325,69502620730.9046,56998699690.78335,tether
1142,2023-02-17,1.0053702176258374,69826536196.88829,62944637855.555725,tether
1143,2023-02-18,1.0001364324569622,70292722478.4183,64414293061.83208,tether
1144,2023-02-19,1.000518056664825,70285569098.16228,33905087115.017,tether
1145,2023-02-20,0.9992989455271616,70451072573.33218,45617031107.12913,tether
1146,2023-02-21,0.9994061411430225,70418439340.4688,52168477098.17428,tether
1147,2023-02-22,1.000438699565148,70456590555.39325,52637879766.99426,tether
1148,2023-02-23,0.999477602329776,70766136200.36801,51233553288.689095,tether
1149,2023-02-24,1.0008228823336034,70680138527.9615,49981035028.415016,tether
1150,2023-02-25,0.9998231210443658,70811129790.09048,49594083160.91451,tether
1151,2023-02-26,1.0002100500138307,70832978696.81664,30555751037.081158,tether
1152,2023-02-27,0.9998056785140832,70797067115.66945,30368284334.604824,tether
1153,2023-02-28,1.0005816427511893,70918517287.47423,35987227108.10623,tether
1154,2023-03-01,0.9985425261696153,70926090372.52197,32718069236.408424,tether
1155,2023-03-02,0.9998604345550359,71094389016.40314,39912620572.02337,tether
1156,2023-03-03,1.000015658074715,71089143266.10973,34398789164.08141,tether
1157,2023-03-04,1.0007491007362905,71194848065.08534,44302959604.19779,tether
